"data","TempMED"
2005-12-26,20.0541666666667
2005-12-27,18.7791666666667
2005-12-28,18.9875
2005-12-29,20.3041666666667
2005-12-30,22.3916666666667
2005-12-31,22.975
2006-01-01,20.9083333333333
2006-01-02,20.6958333333333
2006-01-03,22.0125
2006-01-04,20.0375
2006-01-05,19.9
2006-01-06,21.3708333333333
2006-01-07,21.8333333333333
2006-01-08,22.5541666666667
2006-01-09,23.1791666666667
2006-01-10,23.8375
2006-01-11,23.075
2006-01-12,23.0791666666667
2006-01-13,24.2208333333333
2006-01-14,23.8875
2006-01-15,23.6083333333333
2006-01-16,23.5458333333333
2006-01-17,21.7333333333333
2006-01-18,22.1625
2006-01-19,22.6
2006-01-20,24.3333333333333
2006-01-21,25.9958333333333
2006-01-22,26.2541666666667
2006-01-23,22.5916666666667
2006-01-24,23.9375
2006-01-25,25.2708333333333
2006-01-26,22.9791666666667
2006-01-27,20.6625
2006-01-28,21.8
2006-01-29,20.2458333333333
2006-01-30,21.5458333333333
2006-01-31,21.1083333333333
2006-02-01,20.3541666666667
2006-02-02,22.4
2006-02-03,23.3375
2006-02-04,24.0041666666667
2006-02-05,24.9
2006-02-06,25.5125
2006-02-07,24.1333333333333
2006-02-08,23.2083333333333
2006-02-09,23.1916666666667
2006-02-10,20.5583333333333
2006-02-11,19.0416666666667
2006-02-12,21.2666666666667
2006-02-13,21.85
2006-02-14,22.3916666666667
2006-02-15,21.1666666666667
2006-02-16,22.3958333333333
2006-02-17,23.7083333333333
2006-02-18,23.1791666666667
2006-02-19,22.2041666666667
2006-02-20,23.9666666666667
2006-02-21,23.375
2006-02-22,23.2208333333333
2006-02-23,23.6958333333333
2006-02-24,23.575
2006-02-25,24.3166666666667
2006-02-26,23.6666666666667
2006-02-27,22.1041666666667
2006-02-28,22.5125
2006-03-01,23.3875
2006-03-02,24.1166666666667
2006-03-03,25.1
2006-03-04,24.675
2006-03-05,24.6916666666667
2006-03-06,21.8541666666667
2006-03-07,22.4625
2006-03-08,22.7875
2006-03-09,23.8583333333333
2006-03-10,21.3083333333333
2006-03-11,20.45
2006-03-12,20.0125
2006-03-13,21.3125
2006-03-14,21.4666666666667
2006-03-15,22.3541666666667
2006-03-16,23.1625
2006-03-17,23.8458333333333
2006-03-18,23.1125
2006-03-19,22.7458333333333
2006-03-20,23.5375
2006-03-21,23.0333333333333
2006-03-22,22.675
2006-03-23,22.7875
2006-03-24,24.4375
2006-03-25,23.1166666666667
2006-03-26,19.6666666666667
2006-03-27,20.625
2006-03-28,22.6416666666667
2006-03-29,19.9041666666667
2006-03-30,19.0666666666667
2006-03-31,19.4958333333333
2006-04-01,19.9333333333333
2006-04-02,20.2291666666667
2006-04-03,19.0583333333333
2006-04-04,19.1875
2006-04-05,19.75
2006-04-06,19.7125
2006-04-07,20.6833333333333
2006-04-08,21.5958333333333
2006-04-09,21.425
2006-04-10,21.8708333333333
2006-04-11,20.875
2006-04-12,20.8625
2006-04-13,20.5208333333333
2006-04-14,20.6916666666667
2006-04-15,20.6333333333333
2006-04-16,18.9125
2006-04-17,16.475
2006-04-18,15.5666666666667
2006-04-19,16.8041666666667
2006-04-20,17.6083333333333
2006-04-21,19.775
2006-04-22,20.5416666666667
2006-04-23,21.3416666666667
2006-04-24,19.8041666666667
2006-04-25,21.7625
2006-04-26,21.3208333333333
2006-04-27,17.9583333333333
2006-04-28,17.3958333333333
2006-04-29,19.0833333333333
2006-04-30,19.7833333333333
2006-05-01,19.7458333333333
2006-05-02,16.3875
2006-05-03,14.5875
2006-05-04,14.1375
2006-05-05,14.3125
2006-05-06,15.7791666666667
2006-05-07,15.35
2006-05-08,16.2083333333333
2006-05-09,15.6708333333333
2006-05-10,15.5791666666667
2006-05-11,15.0458333333333
2006-05-12,14.3666666666667
2006-05-13,14.7083333333333
2006-05-14,14.8541666666667
2006-05-15,15.4041666666667
2006-05-16,15.2166666666667
2006-05-17,15.7541666666667
2006-05-18,16.4166666666667
2006-05-19,17.9
2006-05-20,16.4416666666667
2006-05-21,17.9
2006-05-22,16.1208333333333
2006-05-23,14.3208333333333
2006-05-24,13.7708333333333
2006-05-25,14.7958333333333
2006-05-26,16.0333333333333
2006-05-27,18
2006-05-28,18.6333333333333
2006-05-29,18.3958333333333
2006-05-30,18.3916666666667
2006-05-31,19.4916666666667
2006-06-01,16.5666666666667
2006-06-02,15.1875
2006-06-03,15.8541666666667
2006-06-04,16.9666666666667
2006-06-05,17.4625
2006-06-06,17.925
2006-06-07,17.975
2006-06-08,16.0416666666667
2006-06-09,17.075
2006-06-10,17.3916666666667
2006-06-11,16.35
2006-06-12,15.975
2006-06-13,16.6791666666667
2006-06-14,16.5625
2006-06-15,16.175
2006-06-16,13.8083333333333
2006-06-17,15.5583333333333
2006-06-18,15.975
2006-06-19,17.3583333333333
2006-06-20,17.075
2006-06-21,17.4125
2006-06-22,17.5208333333333
2006-06-23,17.5375
2006-06-24,16.5708333333333
2006-06-25,18.2541666666667
2006-06-26,16.65
2006-06-27,12.9666666666667
2006-06-28,11.5458333333333
2006-06-29,12.925
2006-06-30,14.4333333333333
2006-07-01,15.4583333333333
2006-07-02,14.6916666666667
2006-07-03,14.9791666666667
2006-07-04,15.8375
2006-07-05,14.9166666666667
2006-07-06,14.5375
2006-07-07,16.6708333333333
2006-07-08,18.6166666666667
2006-07-09,20.3208333333333
2006-07-10,16.4375
2006-07-11,17.4583333333333
2006-07-12,18.7416666666667
2006-07-13,18.3666666666667
2006-07-14,17.4541666666667
2006-07-15,15.8791666666667
2006-07-16,15.825
2006-07-17,15.2708333333333
2006-07-18,15.7666666666667
2006-07-19,16.6625
2006-07-20,16.4916666666667
2006-07-21,17.5708333333333
2006-07-22,18.3958333333333
2006-07-23,18.4
2006-07-24,19.5166666666667
2006-07-25,19.4
2006-07-26,18.7833333333333
2006-07-27,19.2375
2006-07-28,21.925
2006-07-29,16.3166666666667
2006-07-30,11.3708333333333
2006-07-31,11.375
2006-08-01,13.6291666666667
2006-08-02,13.9666666666667
2006-08-03,15.4583333333333
2006-08-04,16.8875
2006-08-05,17.7875
2006-08-06,19.5
2006-08-07,20.1208333333333
2006-08-08,19.6791666666667
2006-08-09,19.3666666666667
2006-08-10,21.4916666666667
2006-08-11,19.4791666666667
2006-08-12,20.675
2006-08-13,20.1916666666667
2006-08-14,20.85
2006-08-15,21.6666666666667
2006-08-16,21.7
2006-08-17,17.55
2006-08-18,17.7666666666667
2006-08-19,16.5
2006-08-20,15.9666666666667
2006-08-21,11.275
2006-08-22,11.0666666666667
2006-08-23,14.2291666666667
2006-08-24,15.8291666666667
2006-08-25,19.6333333333333
2006-08-26,21.8375
2006-08-27,19.025
2006-08-28,17.0291666666667
2006-08-29,10.9
2006-08-30,13.2291666666667
2006-08-31,15.4291666666667
2006-09-01,16.8875
2006-09-02,18.7833333333333
2006-09-03,16.8583333333333
2006-09-04,10.925
2006-09-05,9.0125
2006-09-06,9.8
2006-09-07,14.7375
2006-09-08,17.85
2006-09-09,20.8958333333333
2006-09-10,20.4791666666667
2006-09-11,21.9458333333333
2006-09-12,23.0333333333333
2006-09-13,21.9041666666667
2006-09-14,22.8541666666667
2006-09-15,23.5458333333333
2006-09-16,16.3125
2006-09-17,15.7
2006-09-18,16.9041666666667
2006-09-19,17.6791666666667
2006-09-20,18.7291666666667
2006-09-21,18.7166666666667
2006-09-22,17.1166666666667
2006-09-23,20.7208333333333
2006-09-24,14.175
2006-09-25,13.6333333333333
2006-09-26,14.8958333333333
2006-09-27,17.4041666666667
2006-09-28,19.2541666666667
2006-09-29,16.0958333333333
2006-09-30,15.8541666666667
2006-10-01,18.0916666666667
2006-10-02,20.05
2006-10-03,19.675
2006-10-04,20.6166666666667
2006-10-05,21.7708333333333
2006-10-06,19.0708333333333
2006-10-07,17.5083333333333
2006-10-08,18.45
2006-10-09,18.425
2006-10-10,19.8916666666667
2006-10-11,22.7208333333333
2006-10-12,20.5833333333333
2006-10-13,19.125
2006-10-14,20.2208333333333
2006-10-15,21.5166666666667
2006-10-16,20.3708333333333
2006-10-17,18.0916666666667
2006-10-18,16.2541666666667
2006-10-19,16.425
2006-10-20,16.3791666666667
2006-10-21,15.6375
2006-10-22,16.3875
2006-10-23,16.5583333333333
2006-10-24,18.475
2006-10-25,20.7041666666667
2006-10-26,23.375
2006-10-27,18.1708333333333
2006-10-28,17.9125
2006-10-29,18.4375
2006-10-30,20.5208333333333
2006-10-31,21.5791666666667
2006-11-01,20.3291666666667
2006-11-02,21.5375
2006-11-03,21.2541666666667
2006-11-04,20.8333333333333
2006-11-05,19.8375
2006-11-06,22.2958333333333
2006-11-07,17.4958333333333
2006-11-08,15.9791666666667
2006-11-09,16.025
2006-11-10,14.4166666666667
2006-11-11,16.1333333333333
2006-11-12,16.4
2006-11-13,16.9375
2006-11-14,18.3875
2006-11-15,20.3083333333333
2006-11-16,23.5833333333333
2006-11-17,26.2833333333333
2006-11-18,22.4708333333333
2006-11-19,21.0708333333333
2006-11-20,19.7666666666667
2006-11-21,18.1958333333333
2006-11-22,20.625
2006-11-23,20.5458333333333
2006-11-24,21.4916666666667
2006-11-25,23.4041666666667
2006-11-26,21.9333333333333
2006-11-27,21.3666666666667
2006-11-28,22.2958333333333
2006-11-29,22.8166666666667
2006-11-30,20.1708333333333
2006-12-01,18.8375
2006-12-02,19.9333333333333
2006-12-03,22.5125
2006-12-04,22.1
2006-12-05,22.2166666666667
2006-12-06,22.4458333333333
2006-12-07,19.3666666666667
2006-12-08,19.6
2006-12-09,19.4458333333333
2006-12-10,19.825
2006-12-11,19.4708333333333
2006-12-12,19.3083333333333
2006-12-13,21.7
2006-12-14,22.9708333333333
2006-12-15,23.1416666666667
2006-12-16,23.0333333333333
2006-12-17,23.9583333333333
2006-12-18,24.8541666666667
2006-12-19,24.8041666666667
2006-12-20,23.7041666666667
2006-12-21,24.9416666666667
2006-12-22,23.0291666666667
2006-12-23,21.9958333333333
2006-12-24,22.9333333333333
2006-12-25,24.5458333333333
2006-12-26,23.9416666666667
2006-12-27,22.5958333333333
2006-12-28,21.8458333333333
2006-12-29,21.1333333333333
2006-12-30,21.8791666666667
2006-12-31,21.0208333333333
2007-01-01,20.9875
2007-01-02,21.9875
2007-01-03,22.0708333333333
2007-01-04,22.2875
2007-01-05,21.8041666666667
2007-01-06,22.0458333333333
2007-01-07,23.4583333333333
2007-01-08,21.3
2007-01-09,20.7666666666667
2007-01-10,21.625
2007-01-11,22.8625
2007-01-12,24.5541666666667
2007-01-13,20.6583333333333
2007-01-14,22.1583333333333
2007-01-15,21.3416666666667
2007-01-16,20.4458333333333
2007-01-17,22.3458333333333
2007-01-18,22.15
2007-01-19,24.6583333333333
2007-01-20,23.2041666666667
2007-01-21,21.0916666666667
2007-01-22,19.2583333333333
2007-01-23,19.9666666666667
2007-01-24,21.7375
2007-01-25,22.85
2007-01-26,24.0083333333333
2007-01-27,24.1583333333333
2007-01-28,24.5708333333333
2007-01-29,23.7958333333333
2007-01-30,21.5333333333333
2007-01-31,21.5208333333333
2007-02-01,22.9666666666667
2007-02-02,22.4416666666667
2007-02-03,22.3333333333333
2007-02-04,21.8458333333333
2007-02-05,23.3416666666667
2007-02-06,24.7
2007-02-07,24.7958333333333
2007-02-08,22.3375
2007-02-09,24.0333333333333
2007-02-10,25.2541666666667
2007-02-11,20.9666666666667
2007-02-12,19.4208333333333
2007-02-13,19.3875
2007-02-14,20.5166666666667
2007-02-15,21.0791666666667
2007-02-16,22.5083333333333
2007-02-17,24.8166666666667
2007-02-18,23.5791666666667
2007-02-19,23.6125
2007-02-20,23.0958333333333
2007-02-21,23.8125
2007-02-22,24.1083333333333
2007-02-23,24.7333333333333
2007-02-24,25.3208333333333
2007-02-25,22.5166666666667
2007-02-26,21.325
2007-02-27,21.45
2007-02-28,22.2208333333333
2007-03-01,24.3666666666667
2007-03-02,24.7791666666667
2007-03-03,23.6625
2007-03-04,23.2958333333333
2007-03-05,23.6291666666667
2007-03-06,23.4541666666667
2007-03-07,22.7333333333333
2007-03-08,23.6208333333333
2007-03-09,25.1833333333333
2007-03-10,23.7583333333333
2007-03-11,23.1416666666667
2007-03-12,23.3333333333333
2007-03-13,22.9333333333333
2007-03-14,21.2833333333333
2007-03-15,24.05
2007-03-16,23.2291666666667
2007-03-17,20.8666666666667
2007-03-18,21.4833333333333
2007-03-19,21.6916666666667
2007-03-20,21.1916666666667
2007-03-21,21.05
2007-03-22,21.3875
2007-03-23,22.1416666666667
2007-03-24,23.0708333333333
2007-03-25,22.2333333333333
2007-03-26,22.5958333333333
2007-03-27,22.8875
2007-03-28,23.3666666666667
2007-03-29,22.9
2007-03-30,24.3916666666667
2007-03-31,24.3208333333333
2007-04-01,23.75
2007-04-02,23.7458333333333
2007-04-03,23.4291666666667
2007-04-04,22.9958333333333
2007-04-05,20.3208333333333
2007-04-06,19.2333333333333
2007-04-07,20.6791666666667
2007-04-08,20.1375
2007-04-09,20.3208333333333
2007-04-10,20.1041666666667
2007-04-11,21.5166666666667
2007-04-12,23.1416666666667
2007-04-13,21.1833333333333
2007-04-14,21.3583333333333
2007-04-15,21.6458333333333
2007-04-16,21.0333333333333
2007-04-17,20.8
2007-04-18,20.5541666666667
2007-04-19,21.2875
2007-04-20,21.4125
2007-04-21,21.2375
2007-04-22,21.9291666666667
2007-04-23,22.3583333333333
2007-04-24,23.1791666666667
2007-04-25,24.1916666666667
2007-04-26,23.325
2007-04-27,17.5
2007-04-28,16.6125
2007-04-29,18.4875
2007-04-30,18.7458333333333
2007-05-01,18.5916666666667
2007-05-02,18.7666666666667
2007-05-03,19.0833333333333
2007-05-04,19.0125
2007-05-05,20.0666666666667
2007-05-06,19.9833333333333
2007-05-07,20.0208333333333
2007-05-08,19.2
2007-05-09,12.3541666666667
2007-05-10,14.1583333333333
2007-05-11,16.0375
2007-05-12,17.9875
2007-05-13,18.3
2007-05-14,18.4041666666667
2007-05-15,17.7041666666667
2007-05-16,20.025
2007-05-17,20.9625
2007-05-18,19.7333333333333
2007-05-19,16.5333333333333
2007-05-20,17.2791666666667
2007-05-21,20.65
2007-05-22,17.4458333333333
2007-05-23,16.675
2007-05-24,11.3333333333333
2007-05-25,11.2208333333333
2007-05-26,14.2833333333333
2007-05-27,15.6958333333333
2007-05-28,15.4708333333333
2007-05-29,13.2125
2007-05-30,10.3541666666667
2007-05-31,13.1708333333333
2007-06-01,18.325
2007-06-02,16.3958333333333
2007-06-03,15.4916666666667
2007-06-04,10.8625
2007-06-05,11.9666666666667
2007-06-06,13.9666666666667
2007-06-07,17.8583333333333
2007-06-08,18.9458333333333
2007-06-09,19.0458333333333
2007-06-10,18.9666666666667
2007-06-11,18.2541666666667
2007-06-12,18.7
2007-06-13,18.3916666666667
2007-06-14,18.3666666666667
2007-06-15,19.9708333333333
2007-06-16,16.775
2007-06-17,18.975
2007-06-18,19.425
2007-06-19,18.1583333333333
2007-06-20,18.1291666666667
2007-06-21,17.3083333333333
2007-06-22,17.7291666666667
2007-06-23,19.7125
2007-06-24,16.5208333333333
2007-06-25,14.7416666666667
2007-06-26,17.4791666666667
2007-06-27,19.1208333333333
2007-06-28,17.775
2007-06-29,15.2125
2007-06-30,15.8416666666667
2007-07-01,13.8583333333333
2007-07-02,14.6
2007-07-03,14.6458333333333
2007-07-04,16.5833333333333
2007-07-05,18.1666666666667
2007-07-06,18.4458333333333
2007-07-07,20.325
2007-07-08,20.2291666666667
2007-07-09,18.1916666666667
2007-07-10,19.4291666666667
2007-07-11,14.2625
2007-07-12,11.9375
2007-07-13,17.5708333333333
2007-07-14,18.9333333333333
2007-07-15,17.4333333333333
2007-07-16,14.4916666666667
2007-07-17,15.175
2007-07-18,14.5916666666667
2007-07-19,12.0208333333333
2007-07-20,14.1666666666667
2007-07-21,16.5958333333333
2007-07-22,21.0708333333333
2007-07-23,17.225
2007-07-24,14.0583333333333
2007-07-25,16.475
2007-07-26,10.4166666666667
2007-07-27,11.3125
2007-07-28,9.8
2007-07-29,8.36666666666667
2007-07-30,9.52916666666667
2007-07-31,13.0041666666667
2007-08-01,16.6875
2007-08-02,18.15
2007-08-03,17.0666666666667
2007-08-04,17.8875
2007-08-05,14.1458333333333
2007-08-06,17.8166666666667
2007-08-07,19.5958333333333
2007-08-08,15.2666666666667
2007-08-09,17.3291666666667
2007-08-10,19.1041666666667
2007-08-11,14.725
2007-08-12,14.7958333333333
2007-08-13,17.1083333333333
2007-08-14,18.0666666666667
2007-08-15,18.1791666666667
2007-08-16,18.1166666666667
2007-08-17,14.9333333333333
2007-08-18,16.1
2007-08-19,16.1041666666667
2007-08-20,16.9208333333333
2007-08-21,13.1916666666667
2007-08-22,13.825
2007-08-23,18.9583333333333
2007-08-24,20.2708333333333
2007-08-25,20.3166666666667
2007-08-26,22.7
2007-08-27,18.7125
2007-08-28,12.9833333333333
2007-08-29,13.7916666666667
2007-08-30,15.4416666666667
2007-08-31,18.925
2007-09-01,20.4125
2007-09-02,18.525
2007-09-03,18.6375
2007-09-04,20.9791666666667
2007-09-05,20.5583333333333
2007-09-06,20.9208333333333
2007-09-07,20.5458333333333
2007-09-08,18.6083333333333
2007-09-09,16.9375
2007-09-10,18.1083333333333
2007-09-11,18.1208333333333
2007-09-12,18.5666666666667
2007-09-13,18.6333333333333
2007-09-14,21.0916666666667
2007-09-15,21.1833333333333
2007-09-16,19.3041666666667
2007-09-17,16.8333333333333
2007-09-18,17.3208333333333
2007-09-19,21.0625
2007-09-20,24.8166666666667
2007-09-21,19.525
2007-09-22,22.6791666666667
2007-09-23,24.5791666666667
2007-09-24,17.675
2007-09-25,12.0958333333333
2007-09-26,13.7375
2007-09-27,18.6291666666667
2007-09-28,20.4
2007-09-29,16.6583333333333
2007-09-30,14.8625
2007-10-01,17
2007-10-02,17.3958333333333
2007-10-03,16.35
2007-10-04,16.6458333333333
2007-10-05,18.6958333333333
